,Generation,label
723,"why press freedom is your freedom. "" i turned to look at him, and he was looking back with a smile on his face that made me feel like the world had stopped spinning for just an instant. it felt good to be in this moment again - not afraid or worried about what might happen next, but happy because of how close we were. i didn't want to let go of my fear, so when the sun came up over the horizon i knew there would be no more running from them anymore. they 'd come after us now ; all these people who wanted nothing to do with us, and all our children. david stood beside me as we walked down the path toward the water's edge. "" you're right, ara. if we have any chance of getting out alive today, then we need to get off the island before nightfall. "" "" okay. "" "" and if things change? well... we 'll know. "" "" yeah. "" i nodded. "" it will work, though, wo nt it? "" "" yes. "" i smiled into the grass, feeling its warmth against my skin. "" it always does. "" eotdelim chapter one : london, 1810 emily rutherford could hardly believe her eyes. she stared across the crowded room of elegantly dressed gentlemen attired only in their evening attire, some even wearing gloves, while others wore gowns of silk trimmed with lace, each bearing a small box containing something wrapped within a velvet ribbon. she had been standing near the window since dawn watching the comings and goings of those arriving late in order to make certain the guests arrived safely. it seemed impossible that such men should ever arrive early enough to attend such events, yet here they sat, waiting for the arrival of lady margaret beaufort. and to think that her own mother had allowed herself to become involved in whatever scheme lord madison had devised. it must surely be terribly hard being young and unmarried and having to deal with the responsibilities of matrimony, especially considering the circumstances surrounding your birth, emily thought dismally. she glanced around the ballroom once more, noting the number of couples seated upon the floor, the way the candlelight danced along their faces, the fact that everyone appeared quite relaxed despite the obvious tension",gpt
724,"what it's like to be me. "" i'm not sure if he's talking about the sex or my lack of a sexual relationship, but that doesn't stop him from continuing with his speech. "" you know how much i love being in control and controlling things around here? well, let me tell ya - when we're alone together, i can make your life hell! all day long, every single minute i spend away from you is torture because i ca nt get enough of touching you. i want more than anything for us to just have some fun without having any worries or concerns. i don't care who knows ; i 'll take whatever they dish out as far as they are concerned. so please... give this one time. it will only last two days before you leave again. promise me. "" i think i've been holding back tears since i saw those words on his lips. i 'd never seen anyone look at me like that, and now that i did see them for real, i feel sick. he wants nothing to do with me. why would he even ask such an absurd thing after everything he said earlier today? "" okay, fine. i won't try to change our arrangement. i guess i was wrong then. maybe i should go home. "" i turn towards the door, wanting to escape the conversation. "" wait, mia. please listen to reason first. "" turning back toward him, i find myself staring into eyes full of regret and disappointment. chapter twenty nine : "" you were right "" ~ declan ~ i walk through the front doors, hoping to catch her inside already. she hasn't come outside yet, which means she must still be working. i start walking down the hallway and hear voices coming from behind me. stopping, i lean against the wall next to where she works. looking over my shoulder, i watch as she walks past me to the kitchen area. "" hey, babe, "" i say softly as she turns to face me. "" sorry i couldn't join you. i had work to finish up, so i thought i might head upstairs and grab something while you finished yours. "" she nods her agreement. "" thanks. "" taking off, i quickly run up",gpt
725,"the trump administration is hiding something. "" i looked at him, puzzled by his statement and then realized what he was saying. it made sense that they wouldn't want to be seen as a threat. but why? was there some sort of secret society in this country who wanted them dead so their enemies could take over from behind? i wondered if the government had been monitoring us for years or even decades before we were discovered. my mind began racing with questions about how many people knew where our family lived and when we might have left. but most importantly, i thought, did you know anything else about your parents'deaths? no one seemed interested enough to tell me any more than my father was already doing. after several minutes of silence, i asked, "" do you think they're still alive somewhere out here on earth? "" "" yes. i believe so. i just wish... well, maybe not right now, though. i'm afraid if someone finds them first, they 'll kill them outright. i've heard rumors of things like that happening all around the world, especially among humans. "" "" are those true stories? "" "" oh yeah! lots of crazy stuff going down, including aliens taking human bodies away from other species. lots of weird shit going on on. i mean, look at these creatures - those guys are definitely different than anyone i ever saw before, and i 'd bet money they can read minds too. they seem pretty smart, actually. they probably can hear thoughts and see through walls and everything. "" "" wow. that's really cool, peter. thanks. "" "" anytime, bryn. glad you liked it. i hope you enjoyed yourself. "" "" thank god. "" i smiled weakly. bodo turned back towards the trees. "" let's go eat. we need to get ready. "" * * * i got up slowly and stretched, trying hard to ignore every muscle screaming pain in my body. i felt like an old woman walking into labor, which only served to make me feel worse because i knew i should be getting used to being pregnant again soon. i took another sip of water to try and ease the ache in my stomach. i needed food and sleep badly ; otherwise i",gpt
726,"what this will cost mitch mcconnell. "" i'm going to need you, sir. i 'll be in the office all day tomorrow if that's okay with you? "" she asked as he stood up and walked out of her apartment without another word or look back at her. dana sat down on her sofa, thinking about how much money it would take for a man like him to pay off his debt so easily. but then again, maybe not. there were plenty of other ways he could repay the loan from the bank. there wasn't even an insurance policy in place yet that did anything against any kind of fraud. he 'd have no way of knowing whether or not the payment had been paid before they got here. when her phone rang just after seven o'clock that evening, she jumped to answer it. "" hello! "" she said breathlessly into the receiver. "" hey, gorgeous. where are we headed tonight? "" mitch replied immediately. dana sighed happily. "" oh my goodness, mitch, let me guess. your car is still parked outside, waiting for us. "" "" yeah. well, it should get here by ten thirty anyway. "" "" great. i can meet you downstairs. "" "" sounds good. see ya later, beautiful. "" dana hung up the telephone, smiling. she loved hearing those words spoken softly in his voice. "" yes. bye now. "" chapter three dana woke early saturday morning, feeling refreshed despite being exhausted last night's events. she showered quickly and dressed in jeans and tee - shirt, pulling on some comfortable shoes since it seemed too cold today. she pulled on one more pair of socks, hoping they might help keep warm while walking through town. she knew it was silly because there really was nothing wrong with her feet but they felt wonderful under these soft slippers. she stopped and looked around. the streets were busy with people who probably lived their lives out in the country but she also saw several stores open up. she smiled to herself, wondering why she thought such things, considering most businesses closed late yesterday afternoon. she stepped onto the sidewalk, looking left and right. this area was busier than usual. she took a deep breath, trying to calm herself before heading towards",gpt
727,"donald trump himself is democrats' star witness. "" the president's eyes widened in surprise, but he didn't say anything for a moment as his mind raced through what to do next. it was all too much - too fast and out of control! if only there were some way that this could be stopped... * * * chapter 11 : an end to war general allen had been on duty at fort bragg since early morning, when major phelps arrived with two men who carried rifles and led him into the center of camp. they spoke quietly together while allen studied their faces. after several minutes, ryan walked up behind them, took off his hat, shook hands with each man, then turned back toward the tent where the colonel sat waiting. "" sir? i'm sorry about your friend, lieutenant anderson. we 'll get her fixed right away. you can count on me, mr. richmond, "" said clayton. the commander nodded and smiled warmly, then looked down at allen, whose face showed no emotion whatsoever. "" thank god you're here, sergeant. let us know how she gets along. "" "" yes, ma'am. thanks again for coming, sir. "" "" not necessary, corporal. "" the three soldiers left the command post and went over to the main building to see general washington and the other generals sitting around talking. "" good afternoon gentlemen, "" began washington. "" my name is robert e. lee ; you are both under arrest by state law. please stand, "" commanded the governor. "" why ca nt i go home now? "" asked ryan. "" because, mister johnson, you will have time to explain everything later. first, we want to hear from dr. stevens before we decide whether or not to release our prisoner. "" "" well, i guess so. but you won't believe what happened last night, sir, "" replied ryan nervously. "" try me. "" "" i was driving past my house on route 117, just outside town, when i saw something move inside the fence line. i pulled over to check it out and found a dog lying dead near the gate. it must've jumped the wire and run over a guard rail. i got out of the car and ran",gpt
728,"house democrats can't miss this valuable opportunity. "" the president was not happy with his decision to go into politics, but he had no choice in the matter and it would be a good way for him to get back at them for what they did to our country. the only thing that mattered now were getting rid of these people before any more damage could have been done. i'm sure that we will all feel better once everyone is settled here safely, but right now we need to focus on finding out who killed my son. chapter 22 : new york city - july 1 ( year 2 ) joseph smith's plan worked perfectly. as soon as his plane landed at jfk international airport he boarded an air force flight from washington dc to chicago where he met up with one of his closest friends, robert mason. after meeting mason for lunch, joe told him about how he found the body of charles darwin. robert asked if there might still be some evidence left over. when joseph said yes robert immediately began searching through everything in the apartment looking for anything related to charles darwin. finally he came across something interesting. it looked like someone used to live near the university of illinois in illinois. they lived together until their parents died two years ago so there shouldn't really be much chance of anyone living close by or even knowing about the place. "" well let me see... i think you are correct ; let us check it out, then i 'll call john and ask him to come down here too. "" just then another passenger arrived and started asking questions. "" excuse me sir, do you know mr. taylor? "" "" yeah, why? "" "" i am sorry, i thought maybe your brother was going to visit us today. i saw him yesterday afternoon. i was wondering if perhaps he has seen him around town recently, i mean since he moved away. "" "" oh no! no, we're all fine thanks. "" replied joseph. "" he does seem pretty busy though. "" "" okay then, i guess i won't bother calling him again tomorrow morning. thank you very much. "" "" anytime, bye. "" "" goodbye, "" said joseph as he walked off towards the terminal. he took care of business and got ready for",gpt
729,"trump's 'i want nothing' defense doesn't hold water. "" the two men looked at each other, and then both of them laughed out loud as they walked back to their respective cars. it was a good thing that there were no witnesses ; she would have had to explain what happened in front of everyone if he didn't believe her. * ~ * ~ * chapter twenty - five : the interview with mr. johnson on monday morning, tatum sat down for lunch with james. "" hey baby girl! how are you feeling today? "" asked james when tatum opened his door and entered the kitchen area where he 'd been eating breakfast. "" fine thanks, but why do we need your help this time? "" she teased him playfully. "" because you're going to be my sister's new best friend. "" "" oh yeah? well, isn't that nice? "" said tatum jokingly, trying not to laugh too hard. james smiled broadly and replied, "" yep. so much nicer than being a brother or anything like that. "" "" okay, now tell me about this guy who has an office here, "" suggested tatum. "" yah, he owns one. i think it might work. you know, he lives next door, right? "" "" yes, that sounds cool, "" answered tatum, hoping that james could keep up. "" anyway, i'm gon na go get ready, "" explained james before leaving. . after dinner tatum went into the living room to watch some television while waiting for james. she found herself watching tv until she heard footsteps coming from outside. "" hi mom, dad, "" called james running over to greet his parents. "" hello son, "" responded his father, obviously pleased by the visit. "" hi honey, can i come see you tomorrow? i've got something important i wanna show ya. "" "" sure sweetie, let me just put these dishes away. "" tatum watched as her husband moved around the house making small talk with his family. finally, james turned toward tatum. "" mom says that you should stay home tonight. she thinks maybe you 'll feel better once you eat more food. "" "" really? does that mean that i wo nt",gpt
730,"democrats' only choice is to impeach trump and the supreme court. "" i hadn't even considered that, but it made sense in a way. if they were going to do something like this - make me look weak or stupid - then there was no reason for them not to be able to use their influence on my family's political opponents. they 'd probably already used up all of our money by now. "" so what are you saying? "" asked lissa with an edge to her voice as she leaned forward. "" we're just supposed to let these people go free because they can't get away from us anymore? "" "" well... yes. but we can also help keep the moroi safe until they can find some other means of getting out of here, "" said christian evasively. he glanced at his watch again. "" i'm sorry about your father, rose. "" i felt terrible for him. after everything he 'd been through today, i should have known better than to judge someone who did nothing wrong. still, it took every ounce of self control i possessed to remain calm. "" thank you, "" i told him softly. "" there 'll always come another time when things will change for everyone else, "" he added quickly, looking guilty. "" i know how hard it must've been for you to lose mom. it would kill any chance of ever having to see her again. "" lissa turned back toward eddie and gave him one last hug before turning back around. "" thanks for coming over tonight, eddie. "" "" anytime, princess. anything you need. "" the words caught both of us off guard. i could tell that my sister knew exactly why he 'd brought me along. it was obvious in the way she looked at him : love and concern mixed together. she loved adrian too much for him to risk losing her again. yet, despite the bond between them, i sensed lissa's feelings too. her emotions ran deep ; hers were very strong. and, honestly, i thought that maybe this situation might actually work. dimitri and tasha seemed happy enough, though neither was particularly fond of each others. they might want more time apart, especially since they were now guardians. the problem was, i had to admit,",gpt
731,"rescue kavanaugh? trump's ridiculous idea. "" i don't know, but it's a good one! the man is an idiot and he 'll be lucky if we get out of here alive! "" said peter, who was still in his seat with his head down and looking at nothing. "" what about you, billy boy - you're not going to like this either way... "" * * * chapter 5 : the last stand they were on their feet when the first shots rang through the air. there had been no time for any more than that before the second round came from behind them. it sounded as though someone else had fired into the sky above them ; perhaps even two or three times. then suddenly all hell broke loose. the ground shook violently beneath them, throwing everyone off balance and sending both men tumbling onto their backs. the whole group scrambled up, stumbling over each other, trying desperately to find cover while simultaneously firing wildly back towards where the noise originated. the sound seemed deafening. the gunmen started running across the field toward them, yelling orders. peter could see the outline of several soldiers moving around him, keeping pace with those pursuing them. then, just as quickly, everything went black again. * * * it took only seconds after the gunshots stopped ringing in peter's ears for him to realize that something very bad must have happened. he heard shouts from nearby trees and saw movement far ahead of him, coming from the direction of the road leading away from town. "" are you okay? "" asked chad. "" yeah, fine. let me go check things out, "" replied peter, pushing himself to his knees. chad grabbed hold of peter's arm and pulled him along until they reached a clearing near a tree line. peter looked up, surprised by how close the sun was setting over the horizon. "" oh my god, look! it looks like a fire has broken out! "" he pointed to the burning buildings. "" jesus christ, look at these people! "" the flames licked higher, licking hungrily at the building as smoke filled its interior. peter tried to pull free of chad's grip, saying, "" wait. what did you say your name was? "" chad released him, and",gpt
732,"what it's like to be me. "" he nodded, his eyes still on the road ahead of him as if trying not to look at her again. she couldn't blame him for that - she was a mess and had been since they 'd left boston. but there were some things you just didn't forget about. like how much time she spent with ethan in between their trips home from school or when they went out to dinner together. "" i'm glad we're friends now, too. "" he looked up then, meeting her gaze straight on. "" yeah? why's that? because i don't have any other girls around here who are more than willing to take care of my needs? is this your way of telling me you want to get married someday soon? "" "" no! "" she said quickly, realizing she sounded defensive even though she knew it would make sense. "" well... yes. maybe. i mean... i'm sure it will happen eventually. "" "" doesn't sound so good right now, does it? "" "" actually, it sounds great. "" "" then let us hope you 'll find someone else before long. "" she bit back an angry retort. "" i think it might work better if we both focus our lives on getting along. "" "" oh, really? "" he asked sarcastically. "" because i've got a feeling i know where that leads. "" chapter five : no one can keep secrets forever autumn sat alone in the kitchen drinking coffee while jamie finished making breakfast for them all. she 'd come down early for breakfast, figuring the ranch needed fresh air after being cooped up inside for two days, and it felt nice having him with her in the house, cooking up something delicious. he poured himself another cup of steaming hot black tea. "" hey, sugar, you hungry yet? "" he called over his shoulder as he put plates into place on the table. "" i am starving. thanks. "" "" want anything? i made scrambled eggs benedict. "" "" mmm. i love those omelets. "" he grinned. "" me, neither. but i need something stronger than water today. i thought you wanted juice, huh? "" "" nope. i",gpt
733,"what happens when a patient says, 'doc, help me die'? "" the doctor's face turned red. he grabbed his head and started to cry again as if it was all too much for him. i couldn't blame him ; that would have been hard on anyone else, but not me. i knew how bad this must be for my family. even though they had lost their lives in an explosion at the hands of some unknown enemy, we were still alive because of them. no matter who or where we ended up with, there is always hope. and sometimes you just need something more than life itself. so, after several minutes of crying and hugging each other, dr. evon came over and sat beside us. he put one hand around my shoulder while looking into my eyes with another. "" eddy... please don't leave me alone here without your mother and father! "" he pleaded. i looked down at his gentle touch and said softly, "" thank god you're alright. come back home. i 'll take care of everything. "" i told him sincerely. "" are you sure about that? "" asked gastonish. she did not want her son to go away from me. "" yes mom. "" answered dad. "" we will return soon enough. "" the three of us stood up and left. as we walked out through the door, the sound of heavy footsteps echoed behind our backs. "" hey guys, can you hear that? "" called a voice coming closer. the two men stopped walking and listened intently. "" oh yeah. that sounds like someone trying to sneak past our defenses. "" replied one man. "" maybe they heard us talking and decided to try to get inside our walls instead. "" suggested another. suddenly, the ground began shaking violently beneath us. my body jerked forward against grizz. grizz felt himself being lifted off the floor by unseen force. he tried desperately to break free. grizz struggled harder until finally, he gave way to gravity once more. in front of us, the elevator doors opened slowly revealing the room beyond. the group of people rushed toward us as fast as possible. the crowd of onlookers parted before us. the large open space seemed to stretch forever ahead of us. the noise grew louder and larger, as the building",gpt
734,"together we make a family. "" she smiled at him, her eyes sparkling with tears and happiness as they made their way to the front door of his house. he opened it for them both and held out an arm for rachel so that she could climb in first. then he followed behind, closing the doors after them before turning back toward his wife. he took hold of her hand and pulled her into the living room where everyone was gathered around. there were hugs all round but no one said anything about what had just happened or why they 'd been interrupted by the two women who should have protected him from harm. chapter 28 sam stood beside garrett on the porch while ethan walked down the steps and onto the lawn. donovan leaned against the railing, watching ethan walk across the grass towards the car parked next to ethan's truck. "" you okay? i thought maybe you got hurt when your leg broke. "" ethan shook off the memory and focused instead on the present moment. he didn't want anyone else thinking how badly things had gone wrong in this marriage. he reached up to touch shea's face, wanting nothing more than to reassure himself that she still lived. if not now, soon. and if not later. "" yeah, i'm fine. she 'll be here tomorrow morning and then we can go over everything. "" nathan nodded and turned away, heading for the suv. nathan watched until ethan climbed inside and drove away, leaving only swanny standing alone. the other men waited patiently for ethan to return. when ethan finally came out, joe motioned him forward. ethan stepped out of the shadows, his gaze fixed intently on joe. "" are you ready? "" ethan looked wary, like something bad might happen at any second, but joe knew better. they would never let anything come between them again. "" yes, man. i am. "" ethan put his hands on either side of joe's head, leaning close enough that joe felt every breath coming from ethan. "" you're going to do great, buddy. you've done amazing work. you really think it will take us long to get your brothers home safe and sound? "" joe grinned. "" i hope you mean that literally because i",gpt
735,"single, childless and nearing 40, i saw one real option. "" no! "" he said, his eyes wide with fear as the thought of me being pregnant made him feel sick to his stomach. it was a good thing that we were in an empty parking lot at this time of night because there would be none left for us to walk home from. "" you haven't even seen your child yet? "" my voice shook slightly as tears welled up in my own eyes again. i knew what i had done was wrong - but the idea of having another baby just did not seem right to me anymore. "" yes... i'm sorry... please don't cry. "" he pleaded. i could see how much he wanted to hold on to me, so i pulled away from him, wiping my face dry before looking back into his pleading blue eyes. "" i'm fine now ; let's get out of here. "" i looked around the deserted street, taking note of every car passing by. when our feet hit pavement once more, i turned toward him and put my arms around his neck. "" thank god you're okay, james maxwell. "" i whispered against his ear, feeling relief wash over me. "" why are they after me anyway? who is behind all these attacks? why ca nt they leave them alone? why does everyone keep saying'stop killing people'or something like that? "" "" i told you, brynna, nobody knows anything about those things. "" "" well, then, maybe someone else will know something. if anyone can help find this person, it should be her. she has been through enough already without trying to make herself look bad. besides, i think it might actually work in their favor. "" "" i am sure that it won't, sweetheart. "" he kissed my forehead softly, "" the only reason we got caught up in all of this was because of you. you saved my life twice today. i owe you that. "" "" yeah, you really do. "" i hugged him tightly. he held onto me while kissing my head gently and whispering words of comfort into my hair. the sound soothed me somewhat. "" come inside. i 'll go tell alice and quinn to bring dinner tonight. """,gpt
736,"we asked, you answered: how ivf changed your lives. "" i wasn't sure what to say next so instead of answering he said, "" well, that's the thing about life - it changes everything. "" then he turned away and started walking again. as soon as we were out in front of his house, i could feel my heart pounding in my chest. i did not want him going inside with me, but if this is where things got ugly between us... i needed a way back into his good graces before i went home alone tonight. when we reached our driveway, i stopped him from opening the door for me. "" wait here while i go get something to eat. do whatever you need to do, okay? "" "" yeah, no problem, babe. just let me know when you're done eating and i 'll come by. "" "" thanks! see ya later, man! "" after closing up shop, i took off down the street toward town. once there, i grabbed some food from an open store and headed over to my favorite restaurant. the place had been remodeled since i 'd last seen them ; they still looked like heaven on earth. i sat at one table and ordered two plates full of chicken nuggets, french fries and chocolate milk shakes. as i ate the rest of mine and drank half of my milkshake, i thought about all those times i 'd gone through the same meal, only without my mom or dad around. i felt bad about leaving her behind. she would have wanted nothing more than for me to stay, even though she knew better. i shook myself free of these thoughts because i really should be thinking about getting out of here. when i finished dinner, i walked outside to sit under a tree near the main road. after taking several deep breaths, trying to calm my nerves, i decided to try to relax. i closed my eyes and tried to think clearly, focusing on calming my mind. i pictured my mother sitting beside me, holding onto my hand and smiling at me. she always made fun of me when she saw me laughing with brandon, but now i wondered why. maybe i was making too much noise. maybe i was nervous, maybe it was just stress talking. either way, i",gpt
737,"trump meets a new enemy. "" i nodded, my eyes still on the screen as he continued to speak and his voice was getting louder with each word. "" if you want me to leave, then do it now! we have no time for this nonsense! "" the door opened again, but it didn't make any sense. why would someone come in? there were two men standing outside of our room, one holding an envelope. they looked like police officers or maybe even detectives from the fbi. "" what's going on here? who are these people? "" i asked nervously. detective miller stepped forward, looking at us carefully before speaking. "" ms. johnson... miss bradley is being held against her will by the state department of law enforcement and has been charged with murder. she claims that you killed mr. harrison, which means your husband had nothing to do with it. she also says that the person responsible for killing him may be trying to frame you because of her actions. she thinks that this could lead back to her husband, so please get out while you can. "" the man holding the letter walked over to where i sat and handed it to me. i took it and turned around, walking away quickly. when i got into the elevator, i heard officer after say something about how much trouble she 'd gotten herself into. i pushed the button for the ground floor and let myself down. once inside my car, i pulled out my phone to call jack. chapter twenty - seven : jack "" hey, babe, "" i said into the receiver, hoping that she might hear me through the wall. "" hi, baby. listen, i'm sorry i've kept you up all night. i just wanted to tell you that everything went well tonight. "" she paused and i knew she needed some space. "" i love you too. "" my heart swelled at hearing those words. "" thanks, angel. i 'll see ya tomorrow morning. bye. "" i hung up the cell phone and set it aside on top of my desk. i thought about calling melissa and telling her everything, including what happened last week, but decided not to bother. instead, i called james. "" hello, sir, "" he",gpt
738,"trump's intelligence implosion. "" "" and you think the government will be interested in that? "" i asked, trying to keep my voice level. it was hard for me not to sound like a scared little girl when i said this. but there were no guarantees of success at these times - especially with so many people around who could use their powers against us if they knew what we had done. he shrugged his shoulders. "" maybe. or maybe not. whatever happens, don't worry about them. "" he leaned back into the seat and looked out over the water again. "" the only thing on our minds right now is getting home as quickly as possible. and then... well... "" he sighed heavily and turned toward me. "" hopefully, your friend here can help you get through all those questions. she's one hell of an investigator, jayne. i'm sure she 'll figure something out. "" i smiled weakly. "" thanks, tony. you're really nice. "" i didn't want him thinking i needed anything from anyone else. i just wanted to go home and sleep until morning. chapter twenty we arrived at the compound, where tim flew up ahead of everyone and landed next to spike's face before flying off into the trees behind the house. "" hey! wait up! come see me! "" yelled chase. "" yeah, let me grab some stuff first. "" finn walked towards the door, stopping when he saw jared standing by himself near the front entrance. he shook his head and went inside without saying another word. jared came outside after him, looking down at the ground. "" how long have you been gone? "" he asked quietly. "" about three hours, actually. "" jared nodded slowly, staring off into space. i put my hand on his arm. "" are you okay? "" i whispered softly. jared took a deep breath and exhaled loudly. "" yes. thank god. "" he stood straighter. "" i've never felt more alive than i do today. "" "" why 'd you leave me alone tonight, anyway? "" i asked. "" we were talking about the fae and everything. "" "" because you need time to process things, and i know you",gpt
739,"these people could make trump's life miserable. "" i'm sorry, but you're going to have to wait for the police to come and get us, mr. mcrae. they 'll be here any minute now. "" she turned back toward her desk. he was still standing there with his arms crossed over his chest, staring at me like a hawk waiting on an unsuspecting prey. "" what do we need? "" "" your name isn't listed in this file. it's not even registered as yours anymore. why would someone want to kill my daughter if that were true? "" "" oh, no! it does belong to me. i just got rid of it after the accident. "" i had been so upset about how much money i 'd lost when the car crashed into the guardrail. i knew it probably didn't matter since i had only one driver's license, but i wanted him to know who had stolen from me. i needed some kind of proof before i told anyone else. "" well then, let them take care of it. i can see by looking around that this place has something worth stealing. "" he pointed towards the door behind me. i looked out the window, trying desperately hard to keep myself calm. if i kept thinking of all those things happening to me right under their noses, i might actually start crying again. chapter 9 : the truth comes out... my father came home early the next morning to find me sitting alone in front of the television watching old movies about aliens and zombies. it was almost nine o'clock and he was exhausted. "" son, are you okay? "" he asked anxiously. i nodded. "" yeah dad, everything will work itself out. "" "" good. i hope you're wrong. "" "" yes sir. "" "" i should've known better than to trust someone with information that i ca nt handle. "" "" yeah, i guess. "" i sighed heavily. "" listen, i really appreciate you trusting me, but i think i need to go check on becca. she needs help, too. "" "" alright, son. call me later tonight or tomorrow night, ok? "" "" sure thing, daddy. thanks for letting me stay here",gpt
740,"trump gets an unwelcome surprise. "" you're right, i didn't know that was what happened to me in the woods yesterday, but it's true. and if he had been there with his brother... well, then maybe we would have gotten out of this alive! "" she says as tears stream down her face. "" i'm so sorry for all those things that happen when people are around us. i never meant anything bad by them. they were just kids. "" i nod my head. "" yeah, i guess that makes sense. "" she looks at me and smiles a little bit before looking back over towards andrew who is still standing next to our table. camryn : chapter twenty - nine after dinner we walk hand - in - arm toward home ; neither one saying much on the way. i don't want him thinking about how scared i am because he doesn't really understand why i went through that alone. i feel like i need time to process everything, to get myself together again, or else i 'll start crying again. i can't seem to stop. every single thing feels too painful to even think about anymore. i've already lost so many friends in such short amount of years, and now i can barely remember any of their names. it hurts more than ever knowing they died in front of me. andrew stops walking and turns me into his arms. he kisses the top of my hair. "" hey, baby girl? "" he whispers softly against my ear. "" look up here. "" i lift my eyes from where i 'd buried my nose deep inside my pillow. "" tell me something, "" he continues. "" what made you decide not to go to college? "" i take another long breath, letting it escape slowly between pursed lips. "" i don't know yet, "" i say. "" i just knew something terrible must be going on somewhere along the line, which means i needed to find someone who could help me figure it out. "" "" okay. "" he nods, understanding completely. "" it sounds complicated. "" "" yes, it will probably sound complicated to some extent, but it has always felt good to talk to somebody about stuff, especially someone who understands",gpt
741,"looks like the donald trump show is getting renewed for another season. "" he laughed, and i felt my heart skip a beat when his eyes met mine again. "" you're so beautiful, maddie. your skin glows in this light. it's as if every part of me wants to be inside that pretty body right now. but i'm not going anywhere until we get back home. "" oh god... please don't let him leave. i want him here with us. i need him there. cale pulled away from me slightly and smiled at me before turning around and walking out into the night air. "" hey! where are y' all off to? "" jack asked. cale stopped dead in his tracks. "" um.... i'm just gon na head over to our house. "" i watched as cale walked toward his truck and climbed behind the wheel. what was wrong with me tonight? why did i feel like such an idiot? "" well, good luck, bro, "" jack said. cale turned on the engine and began driving down main street. he looked up and waved goodbye to everyone as they drove past him. then, he started heading towards town. i stood outside of starbucks a few blocks south of mason. i 'd been trying to figure out how much longer i could keep staying away from him. i needed time alone with cale, especially after everything i had seen last week about him being gay. i took one more sip of coffee and set the cup aside. "" okay, i have something really important to tell you. "" monica sat next to me. she leaned forward and put her elbows onto the table. "" go ahead. spill. "" i sighed heavily. "" i've never told anyone else, because i know jessie would freak out. i mean, she hates secrets, and i hate having them kept. i think zoey might even say something to someone. maybe i should talk to cale first thing tomorrow morning. "" monica shook her finger at me. "" no way am i. he has nothing to hide. besides, he knows who you were talking about. he saw you kissing cale yesterday afternoon and knew exactly whom you meant to kiss. trust me, baby girl - he does not want anything between you two anymore",gpt
742,"the biggest surprise in trump trial. "" i'm not sure if you've heard, but we're getting married today! "" she said with a huge smile on her face as they entered the courtroom and took their seats at the front of the room where judge mcconnell was sitting behind his desk reading through some papers. he looked up when he saw them enter and smiled warmly before returning to what seemed like an endless perusal of documents that were being passed around by two lawyers who had been waiting for him. when all four men sat down, mr. wilson began speaking. "" ladies and gentlemen... "" he started as he scanned over each one of the attorneys'faces. then he stopped and stared into the eyes of each attorney individually. "" ladies and gentleman.... this is my wife mary anne payne from our home state of texas ; ms. emma goldman from new york city ; ms. annie taylor from oklahoma city ; miss ann peters from california city illinois ; and miss emily spencer from dallas. "" he paused again, looking directly at both women and children seated across the aisle from him. "" now let me get right to it so everyone can hear me out. "" mrs. carlton goldmans husband, robert jackson goldsmith, spoke first, "" your honor, since i am here representing the plaintiff's case against the defendant, i would be happy to give testimony about how he came upon us during our lunch hour yesterday afternoon in court. "" "" thank you, young lady. please continue with your story. "" "" well, after i left the restaurant yesterday morning i went straight back to the hotel. i got dressed and headed out there. the place didn't open until ten o'clock so i figured i 'd stop off somewhere along the way. "" "" very good, dear girl. are any other questions? "" asked judge mckay. "" no sir, nothing else. "" "" okay, then, while you wait i 'll have someone call for you to come join me in chambers. "" mr. johnson stood up and walked toward the door leading outside. "" i think i will go check on the kids. see ya later, judge. "" robert waited until he was gone before turning towards emma. "" emma, do you mind coming with me?",gpt
743,"why trump hired ken starr and alan dershowitz to kill the president? "" "" i don't know. but it's a start, is all. you're going after him now - just like we planned. "" he turned away from her again, his eyes distant as if thinking of something else entirely. then she saw what was bothering him : there were tears in his eyes, too. "" look at me. "" she did so slowly. she had never seen such pain on anyone before ; her heart ached for this man who seemed so lost. when their gazes met, she felt an overwhelming sense that they could not be apart forever. "" i'm sorry about your husband. i wish things would have been different between us. "" she nodded mutely, unable to speak. "" he died because of my greed. "" she stared up into those dark blue eyes. "" that night i came here... "" he hesitated. "" i thought i 'd found some way out. "" "" how long ago? "" "" two years or more. maybe less. "" "" three months. "" he shook his head sadly. "" no. i tried to get through. i wanted revenge against them both, and i knew i needed help. "" "" and that helped? "" "" yes. "" "" why? "" "" because if one person dies because someone has betrayed another, then the other will die also. "" she swallowed hard. "" i understand. "" "" thank god. "" he pulled back the covers and climbed under, pulling her with him. "" sleep well tonight. tomorrow morning, i 'll tell you everything i can remember. "" chapter twenty four "" where are we headed next time? "" kate asked. "" new york city. "" kate looked around the small room at the familiar furnishings : the leather sofa, the coffee table, even the television set. the only thing missing was a tv screen. she glanced over at david. "" it does seem strange to go back home. "" david shrugged. "" i've always liked manhattan. "" kate smiled. "" i guess we should make our plans soon. "" "" yeah, "" said david. "" right. "" he stood",gpt
